,country,year,sex,age,suicides_no,population,suicidesper100pop,gdp_for_year,gdp_per_capita,generation,name,iso_abr
255,Argentina,2002,male,25-34 years,412,2758283,14.94,97724004252,2840,Generation X,Argentina,ARG
256,Argentina,2002,male,35-54 years,619,4191889,14.77,97724004252,2840,Boomers,Argentina,ARG
257,Argentina,2002,female,55-74 years,179,2819507,6.35,97724004252,2840,Silent,Argentina,ARG
258,Argentina,2002,female,75+ years,58,1012399,5.73,97724004252,2840,Silent,Argentina,ARG
259,Argentina,2002,female,15-24 years,158,3263542,4.84,97724004252,2840,Millenials,Argentina,ARG
260,Argentina,2002,female,35-54 years,194,4355651,4.45,97724004252,2840,Boomers,Argentina,ARG
261,Argentina,2002,female,25-34 years,91,2772560,3.28,97724004252,2840,Generation X,Argentina,ARG
262,Argentina,2002,male,5-14 years,37,3529201,1.05,97724004252,2840,Millenials,Argentina,ARG
263,Argentina,2002,female,5-14 years,23,3418842,0.67,97724004252,2840,Millenials,Argentina,ARG
264,Argentina,2003,male,75+ years,272,581842,46.75,127586973492,3668,Silent,Argentina,ARG
265,Argentina,2003,male,55-74 years,577,2420864,23.83,127586973492,3668,Silent,Argentina,ARG
266,Argentina,2003,male,15-24 years,638,3331226,19.15,127586973492,3668,Millenials,Argentina,ARG
267,Argentina,2003,male,25-34 years,456,2845955,16.02,127586973492,3668,Generation X,Argentina,ARG
268,Argentina,2003,male,35-54 years,625,4237124,14.75,127586973492,3668,Boomers,Argentina,ARG
269,Argentina,2003,female,75+ years,68,1044188,6.51,127586973492,3668,Silent,Argentina,ARG
270,Argentina,2003,female,15-24 years,179,3258029,5.49,127586973492,3668,Millenials,Argentina,ARG
271,Argentina,2003,female,55-74 years,147,2854473,5.15,127586973492,3668,Silent,Argentina,ARG
272,Argentina,2003,female,35-54 years,196,4402438,4.45,127586973492,3668,Boomers,Argentina,ARG
273,Argentina,2003,female,25-34 years,69,2859003,2.41,127586973492,3668,Generation X,Argentina,ARG
274,Argentina,2003,male,5-14 years,37,3531507,1.05,127586973492,3668,Millenials,Argentina,ARG
275,Argentina,2003,female,5-14 years,25,3419258,0.73,127586973492,3668,Millenials,Argentina,ARG
276,Argentina,2004,male,75+ years,227,593409,38.25,164657930453,4683,Silent,Argentina,ARG
277,Argentina,2004,male,55-74 years,500,2459960,20.33,164657930453,4683,Silent,Argentina,ARG
278,Argentina,2004,male,15-24 years,653,3333328,19.59,164657930453,4683,Millenials,Argentina,ARG
279,Argentina,2004,male,25-34 years,445,2930079,15.19,164657930453,4683,Generation X,Argentina,ARG
280,Argentina,2004,male,35-54 years,599,4284709,13.98,164657930453,4683,Boomers,Argentina,ARG
281,Argentina,2004,female,15-24 years,159,3255244,4.88,164657930453,4683,Millenials,Argentina,ARG
282,Argentina,2004,female,55-74 years,136,2895423,4.7,164657930453,4683,Silent,Argentina,ARG
283,Argentina,2004,female,75+ years,50,1073648,4.66,164657930453,4683,Silent,Argentina,ARG
284,Argentina,2004,female,35-54 years,185,4450210,4.16,164657930453,4683,Boomers,Argentina,ARG
285,Argentina,2004,female,25-34 years,99,2940630,3.37,164657930453,4683,Generation X,Argentina,ARG
286,Argentina,2004,male,5-14 years,43,3530061,1.22,164657930453,4683,Millenials,Argentina,ARG
287,Argentina,2004,female,5-14 years,25,3416244,0.73,164657930453,4683,Millenials,Argentina,ARG
288,Argentina,2005,male,75+ years,225,601176,37.43,198737095012,5590,Silent,Argentina,ARG
289,Argentina,2005,male,55-74 years,489,2505136,19.52,198737095012,5590,Silent,Argentina,ARG
290,Argentina,2005,male,15-24 years,638,3343414,19.08,198737095012,5590,Millenials,Argentina,ARG
291,Argentina,2005,male,25-34 years,451,3004991,15.01,198737095012,5590,Generation X,Argentina,ARG
292,Argentina,2005,male,35-54 years,539,4336453,12.43,198737095012,5590,Boomers,Argentina,ARG
293,Argentina,2005,female,55-74 years,161,2943135,5.47,198737095012,5590,Silent,Argentina,ARG
294,Argentina,2005,female,75+ years,59,1101024,5.36,198737095012,5590,Silent,Argentina,ARG
295,Argentina,2005,female,15-24 years,148,3260468,4.54,198737095012,5590,Millenials,Argentina,ARG
296,Argentina,2005,female,35-54 years,171,4500787,3.8,198737095012,5590,Boomers,Argentina,ARG
297,Argentina,2005,female,25-34 years,104,3011376,3.45,198737095012,5590,Generation X,Argentina,ARG
298,Argentina,2005,male,5-14 years,52,3528848,1.47,198737095012,5590,Millenials,Argentina,ARG
299,Argentina,2005,female,5-14 years,21,3413809,0.62,198737095012,5590,Millenials,Argentina,ARG
300,Argentina,2006,male,75+ years,246,620010,39.68,232557260817,6475,Silent,Argentina,ARG
301,Argentina,2006,male,15-24 years,656,3357424,19.54,232557260817,6475,Millenials,Argentina,ARG
302,Argentina,2006,male,55-74 years,487,2540712,19.17,232557260817,6475,Silent,Argentina,ARG
303,Argentina,2006,male,25-34 years,483,3068991,15.74,232557260817,6475,Generation X,Argentina,ARG
304,Argentina,2006,male,35-54 years,585,4383730,13.34,232557260817,6475,Boomers,Argentina,ARG
305,Argentina,2006,female,15-24 years,175,3271703,5.35,232557260817,6475,Millenials,Argentina,ARG
306,Argentina,2006,female,55-74 years,115,2983954,3.85,232557260817,6475,Silent,Argentina,ARG
307,Argentina,2006,female,35-54 years,160,4549471,3.52,232557260817,6475,Boomers,Argentina,ARG
308,Argentina,2006,female,25-34 years,105,3070419,3.42,232557260817,6475,Generation X,Argentina,ARG
309,Argentina,2006,female,75+ years,31,1132977,2.74,232557260817,6475,Silent,Argentina,ARG
310,Argentina,2006,male,5-14 years,39,3527369,1.11,232557260817,6475,Millenials,Argentina,ARG
311,Argentina,2006,female,5-14 years,26,3412126,0.76,232557260817,6475,Millenials,Argentina,ARG
312,Argentina,2007,male,75+ years,225,634995,35.43,287530508431,7918,Silent,Argentina,ARG
313,Argentina,2007,male,15-24 years,577,3381171,17.07,287530508431,7918,Millenials,Argentina,ARG
314,Argentina,2007,male,55-74 years,438,2582754,16.96,287530508431,7918,Silent,Argentina,ARG
315,Argentina,2007,male,25-34 years,490,3125322,15.68,287530508431,7918,Generation X,Argentina,ARG
316,Argentina,2007,male,35-54 years,571,4436541,12.87,287530508431,7918,Boomers,Argentina,ARG
317,Argentina,2007,female,15-24 years,146,3292790,4.43,287530508431,7918,Millenials,Argentina,ARG
318,Argentina,2007,female,25-34 years,126,3120162,4.04,287530508431,7918,Generation X,Argentina,ARG
319,Argentina,2007,female,55-74 years,108,3033008,3.56,287530508431,7918,Silent,Argentina,ARG
320,Argentina,2007,female,35-54 years,155,4601874,3.37,287530508431,7918,Boomers,Argentina,ARG
321,Argentina,2007,female,75+ years,31,1161794,2.67,287530508431,7918,Silent,Argentina,ARG
322,Argentina,2007,male,5-14 years,45,3530454,1.27,287530508431,7918,Generation Z,Argentina,ARG
323,Argentina,2007,female,5-14 years,34,3414627,1.0,287530508431,7918,Generation Z,Argentina,ARG
324,Argentina,2008,male,75+ years,208,646185,32.19,361558037110,9843,Silent,Argentina,ARG
325,Argentina,2008,male,15-24 years,625,3410092,18.33,361558037110,9843,Millenials,Argentina,ARG
326,Argentina,2008,male,55-74 years,463,2630686,17.6,361558037110,9843,Silent,Argentina,ARG
327,Argentina,2008,male,25-34 years,531,3172743,16.74,361558037110,9843,Generation X,Argentina,ARG
328,Argentina,2008,male,35-54 years,582,4496672,12.94,361558037110,9843,Boomers,Argentina,ARG
329,Argentina,2008,female,15-24 years,180,3319037,5.42,361558037110,9843,Millenials,Argentina,ARG
330,Argentina,2008,female,35-54 years,173,4660022,3.71,361558037110,9843,Boomers,Argentina,ARG
331,Argentina,2008,female,55-74 years,108,3088727,3.5,361558037110,9843,Silent,Argentina,ARG
332,Argentina,2008,female,75+ years,36,1188016,3.03,361558037110,9843,Silent,Argentina,ARG
333,Argentina,2008,female,25-34 years,94,3159967,2.97,361558037110,9843,Generation X,Argentina,ARG
334,Argentina,2008,male,5-14 years,39,3539110,1.1,361558037110,9843,Generation Z,Argentina,ARG
335,Argentina,2008,female,5-14 years,20,3422263,0.58,361558037110,9843,Generation Z,Argentina,ARG
336,Argentina,2009,male,75+ years,177,653486,27.09,332976484578,8961,Silent,Argentina,ARG
337,Argentina,2009,male,15-24 years,609,3436265,17.72,332976484578,8961,Millenials,Argentina,ARG
338,Argentina,2009,male,55-74 years,434,2683502,16.17,332976484578,8961,Silent,Argentina,ARG
339,Argentina,2009,male,25-34 years,504,3210244,15.7,332976484578,8961,Generation X,Argentina,ARG
340,Argentina,2009,male,35-54 years,542,4566645,11.87,332976484578,8961,Boomers,Argentina,ARG
341,Argentina,2009,female,15-24 years,164,3342385,4.91,332976484578,8961,Millenials,Argentina,ARG
342,Argentina,2009,female,55-74 years,112,3148915,3.56,332976484578,8961,Silent,Argentina,ARG
343,Argentina,2009,female,25-34 years,105,3189773,3.29,332976484578,8961,Generation X,Argentina,ARG
344,Argentina,2009,female,35-54 years,150,4726814,3.17,332976484578,8961,Boomers,Argentina,ARG
345,Argentina,2009,female,75+ years,25,1211934,2.06,332976484578,8961,Silent,Argentina,ARG
346,Argentina,2009,male,5-14 years,34,3553154,0.96,332976484578,8961,Generation Z,Argentina,ARG
347,Argentina,2009,female,5-14 years,28,3434884,0.82,332976484578,8961,Generation Z,Argentina,ARG
348,Argentina,2010,male,75+ years,206,657096,31.35,423627422092,11273,Silent,Argentina,ARG
349,Argentina,2010,male,15-24 years,683,3455127,19.77,423627422092,11273,Millenials,Argentina,ARG
350,Argentina,2010,male,25-34 years,485,3237957,14.98,423627422092,11273,Generation X,Argentina,ARG
351,Argentina,2010,male,55-74 years,397,2740656,14.49,423627422092,11273,Silent,Argentina,ARG
352,Argentina,2010,male,35-54 years,573,4648068,12.33,423627422092,11273,Generation X,Argentina,ARG
353,Argentina,2010,female,15-24 years,150,3358103,4.47,423627422092,11273,Millenials,Argentina,ARG
354,Argentina,2010,female,35-54 years,162,4804030,3.37,423627422092,11273,Generation X,Argentina,ARG
355,Argentina,2010,female,25-34 years,101,3210247,3.15,423627422092,11273,Generation X,Argentina,ARG
356,Argentina,2010,female,55-74 years,99,3212253,3.08,423627422092,11273,Silent,Argentina,ARG
357,Argentina,2010,female,75+ years,34,1234182,2.75,423627422092,11273,Silent,Argentina,ARG
358,Argentina,2010,male,5-14 years,33,3570316,0.92,423627422092,11273,Generation Z,Argentina,ARG
359,Argentina,2010,female,5-14 years,20,3450419,0.58,423627422092,11273,Generation Z,Argentina,ARG
360,Argentina,2011,male,75+ years,178,674738,26.38,530163281575,13946,Silent,Argentina,ARG
361,Argentina,2011,male,15-24 years,693,3471151,19.96,530163281575,13946,Millenials,Argentina,ARG
362,Argentina,2011,male,25-34 years,510,3258804,15.65,530163281575,13946,Millenials,Argentina,ARG
363,Argentina,2011,male,55-74 years,416,2788575,14.92,530163281575,13946,Boomers,Argentina,ARG
364,Argentina,2011,male,35-54 years,504,4738525,10.64,530163281575,13946,Generation X,Argentina,ARG
365,Argentina,2011,female,15-24 years,172,3372659,5.1,530163281575,13946,Millenials,Argentina,ARG
366,Argentina,2011,female,35-54 years,157,4893085,3.21,530163281575,13946,Generation X,Argentina,ARG
367,Argentina,2011,female,25-34 years,102,3224774,3.16,530163281575,13946,Millenials,Argentina,ARG
368,Argentina,2011,female,55-74 years,93,3268753,2.85,530163281575,13946,Boomers,Argentina,ARG
369,Argentina,2011,female,75+ years,30,1260121,2.38,530163281575,13946,Silent,Argentina,ARG
370,Argentina,2011,female,5-14 years,29,3472180,0.84,530163281575,13946,Generation Z,Argentina,ARG
371,Argentina,2011,male,5-14 years,28,3592374,0.78,530163281575,13946,Generation Z,Argentina,ARG
372,Argentina,2012,male,75+ years,225,688560,32.68,545982375701,14203,Silent,Argentina,ARG
373,Argentina,2012,male,15-24 years,745,3480902,21.4,545982375701,14203,Millenials,Argentina,ARG
374,Argentina,2012,male,25-34 years,616,3268154,18.85,545982375701,14203,Millenials,Argentina,ARG
375,Argentina,2012,male,55-74 years,451,2839783,15.88,545982375701,14203,Boomers,Argentina,ARG
376,Argentina,2012,male,35-54 years,554,4841057,11.44,545982375701,14203,Generation X,Argentina,ARG
377,Argentina,2012,female,15-24 years,204,3380770,6.03,545982375701,14203,Millenials,Argentina,ARG
378,Argentina,2012,female,35-54 years,164,4993138,3.28,545982375701,14203,Generation X,Argentina,ARG
379,Argentina,2012,female,55-74 years,108,3328463,3.24,545982375701,14203,Boomers,Argentina,ARG
380,Argentina,2012,female,25-34 years,102,3228400,3.16,545982375701,14203,Millenials,Argentina,ARG
381,Argentina,2012,female,75+ years,33,1282726,2.57,545982375701,14203,Silent,Argentina,ARG
382,Argentina,2012,male,5-14 years,29,3615254,0.8,545982375701,14203,Generation Z,Argentina,ARG
383,Argentina,2012,female,5-14 years,17,3494571,0.49,545982375701,14203,Generation Z,Argentina,ARG
384,Argentina,2013,male,75+ years,168,699046,24.03,552025140252,14206,Silent,Argentina,ARG
385,Argentina,2013,male,15-24 years,696,3486661,19.96,552025140252,14206,Millenials,Argentina,ARG
386,Argentina,2013,male,25-34 years,499,3271373,15.25,552025140252,14206,Millenials,Argentina,ARG
387,Argentina,2013,male,55-74 years,398,2894129,13.75,552025140252,14206,Boomers,Argentina,ARG
388,Argentina,2013,male,35-54 years,604,4950850,12.2,552025140252,14206,Generation X,Argentina,ARG
389,Argentina,2013,female,15-24 years,167,3384642,4.93,552025140252,14206,Millenials,Argentina,ARG
390,Argentina,2013,female,25-34 years,102,3226464,3.16,552025140252,14206,Millenials,Argentina,ARG
391,Argentina,2013,female,35-54 years,157,5099167,3.08,552025140252,14206,Generation X,Argentina,ARG
392,Argentina,2013,female,55-74 years,102,3390673,3.01,552025140252,14206,Boomers,Argentina,ARG
393,Argentina,2013,female,75+ years,29,1303352,2.23,552025140252,14206,Silent,Argentina,ARG
394,Argentina,2013,female,5-14 years,32,3515742,0.91,552025140252,14206,Generation Z,Argentina,ARG
395,Argentina,2013,male,5-14 years,33,3637026,0.91,552025140252,14206,Generation Z,Argentina,ARG
396,Argentina,2014,male,75+ years,192,706897,27.16,526319673732,13400,Silent,Argentina,ARG
397,Argentina,2014,male,15-24 years,738,3492454,21.13,526319673732,13400,Millenials,Argentina,ARG
398,Argentina,2014,male,25-34 years,531,3276955,16.2,526319673732,13400,Millenials,Argentina,ARG
399,Argentina,2014,male,55-74 years,405,2951616,13.72,526319673732,13400,Boomers,Argentina,ARG
400,Argentina,2014,male,35-54 years,644,5060862,12.73,526319673732,13400,Generation X,Argentina,ARG
401,Argentina,2014,female,15-24 years,204,3388324,6.02,526319673732,13400,Millenials,Argentina,ARG
402,Argentina,2014,female,35-54 years,196,5203634,3.77,526319673732,13400,Generation X,Argentina,ARG
403,Argentina,2014,female,25-34 years,118,3227239,3.66,526319673732,13400,Millenials,Argentina,ARG
404,Argentina,2014,female,55-74 years,109,3454994,3.15,526319673732,13400,Boomers,Argentina,ARG
405,Argentina,2014,female,75+ years,25,1323654,1.89,526319673732,13400,Silent,Argentina,ARG
406,Argentina,2014,female,5-14 years,35,3533961,0.99,526319673732,13400,Generation Z,Argentina,ARG
407,Argentina,2014,male,5-14 years,34,3655965,0.93,526319673732,13400,Generation Z,Argentina,ARG
408,Argentina,2015,male,75+ years,245,712691,34.38,594749285413,14981,Silent,Argentina,ARG
409,Argentina,2015,male,15-24 years,656,3500580,18.74,594749285413,14981,Millenials,Argentina,ARG
410,Argentina,2015,male,55-74 years,431,3011963,14.31,594749285413,14981,Boomers,Argentina,ARG
411,Argentina,2015,male,25-34 years,465,3289927,14.13,594749285413,14981,Millenials,Argentina,ARG
412,Argentina,2015,male,35-54 years,633,5166179,12.25,594749285413,14981,Generation X,Argentina,ARG
413,Argentina,2015,female,15-24 years,153,3394201,4.51,594749285413,14981,Millenials,Argentina,ARG
414,Argentina,2015,female,55-74 years,125,3520779,3.55,594749285413,14981,Boomers,Argentina,ARG
415,Argentina,2015,female,25-34 years,114,3235582,3.52,594749285413,14981,Millenials,Argentina,ARG
416,Argentina,2015,female,35-54 years,166,5301368,3.13,594749285413,14981,Generation X,Argentina,ARG
417,Argentina,2015,female,75+ years,27,1344980,2.01,594749285413,14981,Silent,Argentina,ARG
418,Argentina,2015,male,5-14 years,39,3672155,1.06,594749285413,14981,Generation Z,Argentina,ARG
419,Argentina,2015,female,5-14 years,19,3549219,0.54,594749285413,14981,Generation Z,Argentina,ARG
420,Armenia,2002,male,75+ years,3,29067,10.32,2376335048,788,Silent,Armenia,ARM
421,Armenia,2002,male,55-74 years,19,196525,9.67,2376335048,788,Silent,Armenia,ARM
422,Armenia,2002,male,25-34 years,12,206403,5.81,2376335048,788,Generation X,Armenia,ARM
423,Armenia,2002,male,35-54 years,22,418464,5.26,2376335048,788,Boomers,Armenia,ARM
424,Armenia,2002,female,75+ years,1,58553,1.71,2376335048,788,Silent,Armenia,ARM
425,Armenia,2002,male,15-24 years,5,293350,1.7,2376335048,788,Millenials,Armenia,ARM
426,Armenia,2002,female,35-54 years,6,469992,1.28,2376335048,788,Boomers,Armenia,ARM
427,Armenia,2002,female,55-74 years,3,251856,1.19,2376335048,788,Silent,Armenia,ARM
428,Armenia,2002,female,25-34 years,1,222943,0.45,2376335048,788,Generation X,Armenia,ARM
429,Armenia,2002,male,5-14 years,1,294209,0.34,2376335048,788,Millenials,Armenia,ARM
430,Armenia,2002,female,15-24 years,1,294739,0.34,2376335048,788,Millenials,Armenia,ARM
431,Armenia,2002,female,5-14 years,0,278743,0.0,2376335048,788,Millenials,Armenia,ARM
432,Armenia,2003,male,75+ years,3,32495,9.23,2807061009,928,Silent,Armenia,ARM
433,Armenia,2003,male,55-74 years,14,194165,7.21,2807061009,928,Silent,Armenia,ARM
434,Armenia,2003,male,35-54 years,21,423001,4.96,2807061009,928,Boomers,Armenia,ARM
435,Armenia,2003,female,75+ years,3,62935,4.77,2807061009,928,Silent,Armenia,ARM
436,Armenia,2003,male,25-34 years,10,210715,4.75,2807061009,928,Generation X,Armenia,ARM
437,Armenia,2003,female,55-74 years,3,249909,1.2,2807061009,928,Silent,Armenia,ARM
438,Armenia,2003,female,35-54 years,3,473959,0.63,2807061009,928,Boomers,Armenia,ARM
439,Armenia,2003,male,5-14 years,1,283952,0.35,2807061009,928,Millenials,Armenia,ARM
440,Armenia,2003,male,15-24 years,1,300902,0.33,2807061009,928,Millenials,Armenia,ARM
441,Armenia,2003,female,15-24 years,0,300080,0.0,2807061009,928,Millenials,Armenia,ARM
442,Armenia,2003,female,25-34 years,0,225313,0.0,2807061009,928,Generation X,Armenia,ARM
443,Armenia,2003,female,5-14 years,0,266940,0.0,2807061009,928,Millenials,Armenia,ARM
444,Armenia,2006,male,75+ years,6,48123,12.47,6384451606,2310,Silent,Armenia,ARM
445,Armenia,2006,male,55-74 years,21,184526,11.38,6384451606,2310,Silent,Armenia,ARM
446,Armenia,2006,male,35-54 years,17,367346,4.63,6384451606,2310,Boomers,Armenia,ARM
447,Armenia,2006,male,15-24 years,10,276127,3.62,6384451606,2310,Millenials,Armenia,ARM
448,Armenia,2006,female,55-74 years,8,238745,3.35,6384451606,2310,Silent,Armenia,ARM
449,Armenia,2006,male,25-34 years,6,188382,3.19,6384451606,2310,Generation X,Armenia,ARM
450,Armenia,2006,female,75+ years,2,78684,2.54,6384451606,2310,Silent,Armenia,ARM
451,Armenia,2006,female,35-54 years,5,450477,1.11,6384451606,2310,Boomers,Armenia,ARM
452,Armenia,2006,female,25-34 years,2,215884,0.93,6384451606,2310,Generation X,Armenia,ARM
453,Armenia,2006,male,5-14 years,1,221941,0.45,6384451606,2310,Millenials,Armenia,ARM
454,Armenia,2006,female,15-24 years,0,290966,0.0,6384451606,2310,Millenials,Armenia,ARM
455,Armenia,2006,female,5-14 years,0,203195,0.0,6384451606,2310,Millenials,Armenia,ARM
456,Armenia,2007,male,75+ years,7,49296,14.2,9206301700,3366,Silent,Armenia,ARM
457,Armenia,2007,male,55-74 years,13,185290,7.02,9206301700,3366,Silent,Armenia,ARM
458,Armenia,2007,male,35-54 years,19,362189,5.25,9206301700,3366,Boomers,Armenia,ARM
459,Armenia,2007,female,55-74 years,8,240998,3.32,9206301700,3366,Silent,Armenia,ARM
460,Armenia,2007,male,15-24 years,7,272188,2.57,9206301700,3366,Millenials,Armenia,ARM
461,Armenia,2007,male,25-34 years,4,191561,2.09,9206301700,3366,Generation X,Armenia,ARM
462,Armenia,2007,female,35-54 years,8,444817,1.8,9206301700,3366,Boomers,Armenia,ARM
463,Armenia,2007,female,75+ years,1,79210,1.26,9206301700,3366,Silent,Armenia,ARM
464,Armenia,2007,female,15-24 years,3,288510,1.04,9206301700,3366,Millenials,Armenia,ARM
465,Armenia,2007,male,5-14 years,1,210620,0.47,9206301700,3366,Generation Z,Armenia,ARM
466,Armenia,2007,female,25-34 years,0,220144,0.0,9206301700,3366,Generation X,Armenia,ARM
